3.6E-07, 0.4, 0, -0.4, 0, 0, -2.16593E-09, 4.33246E-09, -2.16593E-09, -6.09913E-13
3.6E-07, 0.45, 0, -0.45, 0, 0, -3.32316E-09, 6.64774E-09, -3.32316E-09, -1.42128E-12
3.6E-07, 0.5, 0, -0.5, 0, 0, -4.80518E-09, 9.61364E-09, -4.80518E-09, -3.28487E-12
3.6E-07, 0.55, 0, -0.55, 0, 0, -6.66189E-09, 1.33313E-08, -6.66189E-09, -7.50188E-12
3.6E-07, 0.6, 0, -0.6, 0, 0, -8.94981E-09, 1.79165E-08, -8.94981E-09, -1.69309E-11
3.6E-07, 0.65, 0, -0.65, 0, 0, -1.17327E-08, 2.35033E-08, -1.17327E-08, -3.78118E-11
3.6E-07, 0.7, 0, -0.7, 0, 0, -1.50825E-08, 3.02487E-08, -1.50825E-08, -8.36744E-11
3.6E-07, 0.75, 0, -0.75, 0, 0, -1.90799E-08, 3.83434E-08, -1.90799E-08, -1.83628E-10
3.6E-07, 0.8, 0, -0.8, 0, 0, -2.38152E-08, 4.80301E-08, -2.38152E-08, -3.99655E-10
3.6E-07, 0.85, 0, -0.85, 0, 0, -2.93897E-08, 5.96412E-08, -2.93897E-08, -8.61796E-10
3.6E-07, 0.9, 0, -0.9, 0, 0, -3.59161E-08, 7.36691E-08, -3.59161E-08, -1.83683E-09
3.6E-07, 0.95, 0, -0.95, 0, 0, -4.35204E-08, 9.08944E-08, -4.35204E-08, -3.85355E-09
3.6E-07, 1, 0, -1, 0, 0, -5.23428E-08, 1.12593E-07, -5.23428E-08, -7.90752E-09
3.6E-07, 1.05, 0, -1.05, 0, 0, -6.25392E-08, 1.40819E-07, -6.25392E-08, -1.57404E-08
3.6E-07, 1.1, 0, -1.1, 0, 0, -7.4283E-08, 1.78689E-07, -7.4283E-08, -3.01233E-08
